m1,m2,a1,a2,Dl_s,z_merger,d2N_dzdt,duration_time,Mean_SNR
61311.8,18789.0,0.998,-0.835536,8697.888247236751,1.22228,3.653493880529623e-11,3436.7289448221504,450.5923266024248
700440.0,352818.0,0.988524,0.998,29779.82477130612,3.3585,2.8220837680833168e-11,12.27503833956624,2684.027193626747
626208.0,601240.0,0.997439,0.998,11929.708642193662,1.57983,2.2625379403329152e-11,20.35033443825589,5337.614927057519
272642.0,136411.0,0.991723,0.901966,16144.572634976614,2.02262,2.34269742141137e-10,109.78059350229312,1524.2939944461434
369552.0,203128.0,0.885275,0.776201,28365.54306961131,3.2245,4.1132296423464405e-11,34.81409464093186,1565.0326763376024
365346.0,292746.0,0.626324,0.930077,33700.41185923478,3.72603,1.015914716098085e-11,21.220054927807563,1619.7921175901918
727906.0,519874.0,0.76804,0.73491,46461.60018957008,4.89098,2.0829820615642345e-11,5.102386311405016,1374.047895009595
402792.0,336381.0,0.975326,0.983714,35263.10053455436,3.87107,1.9592339777305305e-11,16.549765559236956,1972.233393920404
701177.0,197833.0,0.931519,0.996059,60483.9584828806,6.13196,1.2700210451575067e-11,9.097595357560726,1212.7223014714923
443823.0,242690.0,-0.34391,0.562407,63013.6165682033,6.35257,1.4918132370311398e-10,10.20737846551938,597.3806542041152
68095.8,56233.4,0.991648,0.998,45409.92707693279,4.79646,1.2261841699569112e-11,242.20121466724797,351.24921464437307
56092.1,49497.6,0.998,0.998,44386.57991328414,4.70426,1.0352760488189028e-10,324.91021377403365,306.0113545113382
111375.0,28209.2,0.989534,0.995014,100967.61543830363,9.58081,2.7398949230350728e-11,112.5200549931834,242.1752259818452
430519.0,183266.0,0.995944,0.998,75935.25895077195,7.46713,5.009951890079596e-12,10.607655536214654,1115.1963439692124
632843.0,141028.0,0.99769,0.998,61306.96165494699,6.20383,1.0924829355355607e-11,13.252440177539912,1233.3597636235013
272440.0,257443.0,0.892422,0.940673,37054.38917160554,4.03641,3.618941701173376e-10,27.08349055720697,1418.873448191997
2327680.0,1732310.0,0.993109,0.998,24843.787602912205,2.88703,9.030290960946302e-12,1.3379118792862823,2038.71894218396
409551.0,385246.0,0.99796,0.998,18535.957925172537,2.26567,1.4271815588239608e-10,28.37275500976538,2884.5986885690286
137507.0,130720.0,0.766196,0.598095,36565.95635188989,3.99142,1.797123582433559e-11,85.53294054197598,708.2091485217743
335148.0,292564.0,0.998,0.996579,57018.568470277016,5.82827,1.820000788922828e-11,12.324862238431,1402.7522047111574
